alfalfa_geneid	alfalfa_1_count	alfalfa_4_count	alfalfa_6_count	clover_2_count	clover_3_count	clover_5_count
Cluster-2.49880	982.0	1157.881	2572.876	773.0	1478.0	1127.0
Cluster-2.50755	609.0	833.0	1591.0	616.0	802.0	607.0
Cluster-2.16525	1005.307	1215.0	2392.328	783.958	1191.752	399.48
Cluster-2.22953	1516.0	1770.0	3540.0	1747.0	2484.0	1590.0
Cluster-2.16058	75.006	9.001	127.017	483.085	170.0	436.256
Cluster-2.1047	250.0	331.0	425.0	371.0	451.0	393.0
Cluster-2.44870	300.0	485.0	659.0	415.0	372.0	460.0
Cluster-6813.0	274.0	464.0	509.0	570.0	1088.0	659.0
Cluster-2.20874	8.58	21.539	21.363	276.421	363.841	849.387
Cluster-10743.0	354.0	1001.0	1017.0	566.0	625.0	626.0
Cluster-6446.0	209.0	301.0	553.0	168.0	208.0	171.0
Cluster-2.10429	374.0	522.0	942.0	384.953	319.886	379.894
Cluster-2.41585	4154.0	4333.0	12691.0	1299.0	1132.0	1143.0
Cluster-2.19180	594.0	787.0	1432.973	690.0	701.0	591.0
Cluster-10423.0	111.0	170.0	246.0	119.0	165.0	191.0
Cluster-1846.0	39.0	40.0	49.0	5.0	15.0	18.0
Cluster-2.2268	830.0	1283.0	1940.0	956.0	1584.0	990.0
Cluster-2.30578	33.0	52.0	59.0	124.0	108.0	127.998
Cluster-7217.0	225.0	289.0	464.0	522.0	604.0	626.0
Cluster-2.22816	939.317	1513.92	2386.519	1367.0	2171.0	1490.0
Cluster-1841.0	8.902	24.216	25.0	57.041	57.668	42.088
Cluster-2.48580	116.0	193.0	295.0	178.0	311.0	144.0
Cluster-2.9588	391.0	593.0	929.0	505.0	884.0	562.0
Cluster-12282.0	168.0	295.0	300.0	100.887	122.177	136.907
Cluster-2.41923	2447.0	3776.0	5197.0	2768.0	3967.0	2595.0
Cluster-2.22814	5232.92	3993.41	12453.565	2358.001	1813.13	1935.737
Cluster-2.44136	612.0	895.0	1666.0	575.0	695.0	960.0
Cluster-2.61668	391.0	758.0	944.0	453.0	705.0	626.0
Cluster-2.56066	56.0	36.0	100.0	1.0	89.464	0.0
Cluster-2.51328	375.0	316.0	391.0	0.0	3.0	9.0
Cluster-2.41939	1664.889	2985.006	3943.868	1556.783	2322.837	1972.449
Cluster-2.42385	126.627	102.572	268.172	4.074	11.0	9.0
Cluster-2.24020	701.376	1766.439	5097.951	122.0	52.0	71.0
Cluster-2.27730	1045.0	1859.0	2564.0	905.0	1452.0	1168.0
Cluster-2.5548	480.0	862.0	1235.0	979.0	1234.0	991.0
Cluster-2.43095	1029.013	1433.0	2426.11	1766.0	2173.995	1617.0
Cluster-2.54173	3.0	0.0	16.703	97.544	130.836	194.516
Cluster-2.5339	523.0	660.91	1163.0	541.0	704.0	578.0
Cluster-2.46229	210.0	513.0	484.0	205.0	181.0	430.0
Cluster-2.47287	853.0	1163.0	1986.0	1019.0	1339.99	1193.0
Cluster-2.107	0.0	7.0	8.0	70.0	138.0	39.0
Cluster-11753.0	1845.0	2646.0	3669.0	2730.0	2917.0	3238.0
Cluster-2.8488	3009.0	4417.0	7644.996	3390.0	4648.0	3398.0
Cluster-11754.0	149.0	173.0	360.0	88.0	116.0	99.0
Cluster-11748.0	326.0	436.0	845.0	414.0	521.0	457.0
Cluster-2168.0	248.0	311.0	720.0	269.0	367.0	314.0
Cluster-8073.1	216.0	345.0	549.0	573.0	549.0	723.0
Cluster-11642.0	66.0	123.0	174.0	104.0	192.0	159.0
Cluster-7968.2	138.0	348.0	344.0	119.0	184.0	123.0
Cluster-2.27295	34.07	80.88	148.249	55.0	74.0	74.0
Cluster-2.43129	269.309	574.265	772.422	6626.143	4414.904	4817.317
Cluster-2.6120	100.0	206.0	239.0	378.0	332.0	349.0
Cluster-2.31857	2249.0	2415.0	5670.0	2954.0	3611.0	3055.0
Cluster-2.10325	1093.0	1622.0	2891.0	2064.0	2757.0	2185.0
Cluster-3449.0	293.0	483.0	649.0	541.0	751.0	583.0
Cluster-2.15108	136.0	214.0	270.0	83.491	105.32	126.478
Cluster-2.26328	1679.959	1651.123	4030.005	2063.0	2666.0	1574.0
Cluster-2.61785	225.0	303.0	645.0	1039.0	1599.0	1268.0
Cluster-2.9395	1100.003	1634.665	2718.653	2236.0	3075.0	2986.0
Cluster-12195.0	164.0	150.0	318.0	29.0	50.0	79.0
Cluster-2.28485	516.0	843.0	1032.0	659.0	935.0	1048.0
Cluster-2.61892	223.0	450.0	440.0	455.0	571.0	586.0
Cluster-2.55609	9.0	19.037	29.318	66.0	52.0	89.0
Cluster-6037.0	46.0	130.0	142.0	27.0	42.0	54.0
Cluster-8901.1	32.0	37.0	117.0	68.0	137.0	60.0
Cluster-8901.0	9.0	14.0	31.0	68.0	137.0	60.0
Cluster-2.37470	208.0	205.0	748.0	724.0	662.0	622.0
Cluster-2.55516	95.0	187.0	201.0	98.108	138.886	200.376
Cluster-2.12092	40.0	104.0	137.0	515.816	729.93	759.556
Cluster-2.14034	477.0	364.0	1293.449	460.0	370.0	498.0
Cluster-2.34142	3225.0	6033.0	8961.0	4895.0	6727.0	5892.0
Cluster-6866.0	1392.0	1534.0	3225.0	1401.0	2590.0	2390.0
Cluster-8200.0	355.0	962.0	664.0	274.0	456.0	387.0
Cluster-2.16740	227.066	423.376	464.422	669.0	775.0	973.0
Cluster-10053.0	405.0	613.0	962.0	380.0	745.0	969.0
Cluster-10731.0	165.0	217.0	320.0	124.0	153.0	163.0
Cluster-2.15584	12765.0	12077.0	32937.0	17298.991	17987.0	13687.0
Cluster-2.22260	98.0	275.0	208.0	214.295	266.299	195.0
Cluster-2.9369	66.085	149.228	237.882	178.0	188.0	167.0
Cluster-10725.0	70.0	114.0	164.0	189.0	151.0	499.0
Cluster-2.13044	2131.0	3159.0	5621.0	2252.0	3217.0	2714.0
Cluster-1043.0	412.0	632.0	1223.0	1072.465	1262.29	990.997
Cluster-8375.0	801.0	1282.0	1521.0	1666.0	2071.0	1999.0
Cluster-2.49966	247.0	411.0	752.0	351.0	543.0	445.0
Cluster-2.50500	1115.0	1452.0	2914.0	908.0	976.0	867.0
Cluster-11022.1	22.662	36.0	51.554	11.0	13.0	4.0
Cluster-2.56281	323.0	229.0	461.0	91.0	135.923	298.704
Cluster-2.61217	642.0	1263.0	1560.0	792.0	1172.0	923.0
Cluster-2.7972	268.0	567.0	823.0	291.0	419.0	373.0
Cluster-2.52513	66.0	179.0	157.0	4.0	3.0	15.0
Cluster-2.52630	541.0	762.849	1469.0	1607.0	2794.0	2317.0
Cluster-2.41503	27.0	29.071	31.0	13.0	10.0	11.0
Cluster-2.57441	327.17	375.129	1327.291	148.59	30.914	95.296
Cluster-2.57248	574.0	519.0	774.0	348.238	265.996	482.332
Cluster-2.18037	42.318	158.459	87.574	191.539	239.264	293.581
Cluster-11583.2	57.0	0.0	0.0	452.0	142.0	19.0
Cluster-2.6167	26.0	57.0	17.944	11.0	14.0	13.0
Cluster-2.55147	489.123	1087.356	1009.061	24.0	24.0	62.0
Cluster-4188.0	216.0	259.0	422.0	404.0	477.0	418.0
Cluster-2.4183	213.0	382.0	569.0	395.0	540.0	460.0
Cluster-3748.0	70.0	116.0	148.0	88.0	50.0	244.0
Cluster-2.17499	76.0	115.0	201.0	67.0	79.0	68.0
Cluster-9588.0	19.0	32.0	48.0	22.0	7.0	33.0
Cluster-2.40222	2315.0	4948.0	3921.0	3632.0	4654.934	6904.0
Cluster-2.20495	954.837	426.0	2251.262	1105.0	788.913	331.0
Cluster-10399.0	487.0	553.0	2116.0	677.0	506.0	585.0
Cluster-2.2646	505.0	308.0	1335.0	4935.986	1223.0	10945.993
Cluster-2.52418	50.0	116.0	211.0	123.166	207.0	211.349
Cluster-9242.0	62.0	96.0	194.0	93.0	95.0	91.0
Cluster-2.56279	88.0	162.0	391.0	2.0	150.0	0.0
Cluster-7260.0	179.0	480.0	345.0	223.0	266.0	366.0
Cluster-4980.0	112.0	157.0	181.0	38.0	50.0	47.0
Cluster-11572.0	9.0	5.0	16.0	46.0	12.0	19.0
Cluster-2.14459	87.0	172.022	132.0	107.0	120.0	86.0
Cluster-2.58983	154.0	213.0	326.0	174.0	211.0	192.0
Cluster-7738.0	230.0	350.0	511.0	297.797	397.921	247.098
Cluster-2.3459	1262.0	935.0	1929.0	1690.0	1869.0	1578.0
Cluster-4736.0	435.0	484.0	934.0	267.0	457.0	253.0
Cluster-2.35363	1167.0	1173.0	2076.0	964.0	1627.0	1204.0
Cluster-9898.0	25.0	43.0	34.0	211.0	119.0	59.0
Cluster-2.8540	14236.021	13624.039	37360.049	21726.904	16947.0	29914.99
Cluster-2.46823	844.778	1295.678	1894.0	874.0	988.0	840.0
Cluster-2.59096	4.0	5.0	9.0	12.0	13.0	11.0
Cluster-2.20218	445.915	567.73	1177.742	569.0	710.0	528.0
Cluster-899.0	64.0	441.0	344.0	298.0	511.0	600.0
Cluster-2.38327	768.0	1436.0	1757.0	787.0	1450.0	1024.924
Cluster-2.568	190.0	420.0	576.0	226.0	415.0	307.0
Cluster-2.53767	110.0	91.0	368.0	266.0	416.0	274.0
Cluster-2.1206	9.244	42.0	61.0	0.0	2.0	35.0
Cluster-2.42729	4615.953	5295.157	9495.979	6470.0	7757.0	6545.0
Cluster-2.18308	0.0	3.0	5.0	2.0	9.0	10.0
Cluster-2.59130	230.0	334.0	474.0	3803.076	3737.512	3315.446
Cluster-2.30976	415.746	1113.53	1126.506	491.0	421.0	904.0
Cluster-11291.0	76.0	105.0	48.0	8.0	22.0	21.0
Cluster-2.18319	237.0	310.0	733.0	760.0	833.0	856.0
Cluster-10337.0	39.0	122.0	94.0	74.0	59.0	118.0
Cluster-2.30999	22.44	22.245	55.013	190.0	25.0	385.0
Cluster-2.51303	73.0	184.0	185.0	76.0	95.0	59.0
Cluster-2.16083	193.0	280.0	424.0	424.0	451.0	583.0
Cluster-2.51840	1284.0	2964.0	2719.0	1425.0	2072.0	2330.0
Cluster-2.30162	225.0	388.0	694.0	282.0	373.0	318.0
Cluster-2.7646	103.0	147.0	262.0	32.0	31.0	57.0
Cluster-2.45491	53.0	55.0	166.0	92.0	69.0	72.0
Cluster-2.55365	346.0	738.0	751.0	325.0	598.0	729.0
Cluster-10590.0	153.0	148.0	346.0	44.0	89.0	62.0
Cluster-2.56587	269.0	418.0	588.0	329.0	457.0	374.0
Cluster-3884.0	182.0	541.0	635.0	245.0	439.0	316.0
Cluster-377.0	127.0	255.0	330.0	166.0	267.0	187.0
Cluster-9964.0	96.0	185.0	228.0	143.0	288.0	165.0
Cluster-2.37989	159.0	124.0	326.0	219.0	296.0	69.0
Cluster-2.28109	4150.798	3795.367	8396.338	3054.0	2980.0	2689.0
Cluster-2.62272	141.0	122.0	278.0	223.0	169.0	240.0
Cluster-2.48401	226.579	332.867	1088.839	58.0	62.0	60.0
Cluster-9963.0	114.0	251.0	376.0	161.0	250.0	282.0
Cluster-2.48597	308.338	754.917	732.291	542.0	616.0	685.0
Cluster-2.59479	1578.79	2453.0	3751.029	2916.0	3995.0	3219.0
Cluster-2.35428	567.0	787.929	1024.0	230.0	368.0	289.0
Cluster-9635.0	136.0	111.0	405.0	283.0	436.0	256.0
Cluster-5261.1	41.553	50.412	67.015	44.0	40.0	19.0
Cluster-2.461	220.0	323.0	378.0	126.0	200.0	130.0
Cluster-2.41264	2127.0	2775.0	4558.0	383.0	586.0	506.0
Cluster-2.55272	217.0	328.0	413.0	48.0	166.0	106.0
Cluster-2.45142	429.0	645.0	943.0	588.0	669.0	684.0
Cluster-2.49763	32.642	66.757	56.302	432.0	688.0	414.0
Cluster-2.30288	48.0	54.0	83.0	157.0	237.0	114.0
Cluster-2.62448	637.056	799.152	1595.882	866.0	1319.0	891.0
Cluster-2.36347	755.216	771.375	1728.082	866.0	1287.0	712.0
Cluster-2.17866	190.0	243.0	505.0	287.0	356.0	275.0
Cluster-2.4043	68.0	132.0	149.0	75.0	67.0	114.0
Cluster-2.14885	1074.0	1535.0	1964.0	1123.0	1689.0	1448.0
Cluster-10158.0	237.0	266.0	494.0	245.0	257.0	273.0
Cluster-2.48107	472.0	601.0	1329.0	2171.0	2640.0	1739.0
Cluster-2.14367	731.044	660.087	1871.355	142.189	115.503	92.013
Cluster-2.62274	93.0	180.0	450.0	511.0	1458.0	2066.0
Cluster-2.9261	2251.0	4476.0	5550.0	3474.0	5159.0	4760.0
Cluster-2.31865	3845.0	3563.903	7705.975	2706.755	3827.993	3658.0
Cluster-13107.0	49.0	32.0	89.0	15.0	13.0	15.0
Cluster-3701.1	79.0	161.0	214.0	213.0	265.0	225.0
Cluster-3701.2	264.0	508.0	579.0	571.0	710.0	597.0
Cluster-13093.0	331.0	1060.0	1246.0	3830.0	5803.0	4803.0
Cluster-2.1150	963.0	1136.0	2293.0	926.0	1296.0	1070.983
Cluster-2.22729	397.961	605.383	914.913	491.511	594.646	575.887
Cluster-2.24245	59.0	188.0	162.0	251.0	525.0	359.0
Cluster-2.15396	48.0	106.0	97.0	9.0	11.0	13.0
Cluster-2.47146	231.0	208.0	476.0	175.0	265.0	174.0
Cluster-8382.1	94.0	134.0	226.0	109.0	180.0	142.0
Cluster-2.29891	494.0	693.0	1078.0	992.0	1476.0	1115.0
Cluster-2.36531	28.0	48.0	44.0	0.0	0.0	17.0
Cluster-2.52562	4.0	30.019	19.0	4298.0	3070.0	10760.0
Cluster-12720.0	297.0	510.0	981.0	778.0	1063.0	1158.0
Cluster-2.41105	70.0	1.0	17.0	76.264	33.945	76.887
Cluster-12727.0	77.0	193.0	185.0	34.0	71.0	52.0
Cluster-12714.2	20.0	34.0	37.0	214.0	257.0	403.0
Cluster-2.54741	1294.0	1555.0	4115.0	1912.0	3481.0	4793.0
Cluster-2.57117	111.0	185.0	173.0	54.0	37.0	24.0
Cluster-12723.0	61.0	48.0	66.0	142.834	100.148	138.362
Cluster-2.41572	43.0	32.0	57.0	0.0	0.0	5.0
Cluster-2.56292	2707.0	2806.993	6194.986	1573.0	1974.0	1659.0
Cluster-2.48470	9.0	18.0	57.0	23.0	27.0	17.0
Cluster-2.41970	811.0	1117.0	1883.0	936.0	1293.0	919.0
Cluster-2.62315	532.0	962.0	799.0	639.0	714.0	623.0
Cluster-2555.0	508.0	710.0	922.0	353.0	417.0	451.0
Cluster-2.37363	1000.099	633.754	1358.82	809.0	961.0	746.0
Cluster-2.52655	300.0	461.0	794.0	704.0	875.0	654.0
Cluster-2.47635	476.0	759.0	946.0	758.0	1104.0	1013.0
Cluster-2.40888	150.0	267.0	494.0	298.968	332.0	417.93
Cluster-2.6675	16.0	33.0	89.0	31.0	97.0	89.0
Cluster-2726.3	645.0	1082.0	1499.0	988.0	1477.0	1128.0
Cluster-2.32117	8.0	8.309	12.0	2.0	1.0	3.0
Cluster-2.55316	376.0	498.0	852.0	471.0	580.0	433.0
Cluster-2529.0	78.0	230.0	208.0	12.0	13.0	140.0
Cluster-4810.2	138.0	155.0	299.0	175.0	272.0	232.0
Cluster-2.62773	99.0	67.0	209.24	181.0	266.0	152.0
Cluster-9151.1	146.0	144.0	273.0	216.0	130.0	499.0
Cluster-2.47406	27.0	13.0	67.0	25.0	14.0	8.0
Cluster-2.50991	395.972	535.879	933.868	534.0	586.0	647.0
Cluster-7763.0	3.0	149.0	33.0	10.0	7.0	18.0
Cluster-2.23770	996.766	1630.676	2505.552	1246.932	2224.423	1363.546
Cluster-11803.0	101.0	267.0	139.0	172.0	99.0	198.0
Cluster-2.25659	21589.0	27338.0	50106.997	26638.019	32656.405	22987.47
Cluster-2.50075	117.0	103.0	159.0	26638.019	32656.405	22987.47
Cluster-2.1021	598.0	784.0	1147.0	867.0	1057.0	732.0
Cluster-2.61399	180.0	436.0	501.0	287.0	279.0	202.0
Cluster-11489.0	78.0	247.0	376.0	85.0	67.0	93.0
Cluster-1576.0	22.0	13.0	63.0	16.0	16.0	23.0
Cluster-2.43132	1018.0	1596.0	2567.0	1579.0	2160.0	1842.0
Cluster-12300.2	184.0	149.0	176.0	187.0	184.0	113.0
Cluster-6989.0	91.0	178.0	86.0	17.0	9.0	72.0
Cluster-2.53272	223.365	280.754	351.788	200.0	228.0	207.0
Cluster-2.24270	38.0	148.0	100.0	89.0	237.0	255.0
Cluster-2.48742	20.0	213.0	50.0	42.0	16.0	52.0
Cluster-2.4097	519.0	817.0	1313.0	871.0	1165.0	824.0
Cluster-2.25177	323.0	558.0	1571.0	343.0	256.0	307.0
Cluster-2.40531	7.739	23.0	6.0	1281.0	1764.0	1719.0
Cluster-2.35916	4362.0	3273.0	13256.0	4209.0	2602.0	4612.0
Cluster-2.3916	205.0	327.0	431.0	206.0	286.0	209.0
Cluster-2.5436	0.0	0.0	11.0	18.0	24.0	29.0
Cluster-2.34719	83.0	132.0	109.0	164.0	130.0	332.0
Cluster-5437.0	32.0	84.0	111.0	21.314	31.703	30.431
Cluster-2.48367	352.0	591.0	1105.0	327.0	429.0	352.0
Cluster-2.13288	363.0	1070.0	709.0	2292.0	2993.0	3158.0
Cluster-2.61316	150.0	233.0	396.0	216.0	256.0	232.0
Cluster-7801.0	33.0	103.0	73.0	161.0	66.0	196.0
Cluster-2.6471	512.543	755.326	1190.203	792.513	873.885	691.518
Cluster-2.8344	483.256	954.725	1180.559	596.0	695.0	808.0
Cluster-2.54376	2565.999	3360.0	6579.0	3870.0	5012.0	4072.0
Cluster-2.16812	382.0	1089.0	1084.0	914.0	1166.0	969.0
Cluster-10747.1	39.914	23.0	110.988	142.0	172.0	123.0
Cluster-5800.0	455.0	960.0	1129.0	904.0	1430.0	867.0
Cluster-2.12976	23.0	70.0	53.0	100.0	70.0	113.0
Cluster-2.22681	1721.0	2746.0	3791.467	1819.033	2853.684	2225.601
Cluster-2.43865	480.0	742.0	1134.0	683.0	935.0	1016.0
Cluster-4598.0	307.0	590.0	817.0	473.0	467.0	479.0
Cluster-2.28470	6.0	9.001	14.003	6.0	11.0	6.0
Cluster-2.3021	309.0	431.0	566.0	454.824	582.488	496.639
Cluster-2.10467	100.0	79.0	258.0	344.0	386.0	288.0
Cluster-6435.0	209.0	350.0	624.0	289.132	538.686	516.714
Cluster-2.55002	1311.502	2548.372	3106.225	1355.0	1443.0	1959.0
Cluster-2.41075	421.0	591.0	1185.0	547.0	759.0	566.0
Cluster-8028.0	36.0	48.0	194.0	63.061	69.093	59.523
Cluster-8458.3	197.646	448.709	364.637	844.0	810.0	770.0
Cluster-2.11586	12.0	55.0	19.0	95.175	65.88	120.459
Cluster-7854.0	268.0	355.0	552.0	246.0	314.0	276.0
Cluster-2.12850	3.0	13.0	10.944	58.0	38.0	55.0
Cluster-11165.0	35.0	96.0	126.0	64.0	104.0	74.0
Cluster-2.26357	1492.0	2143.0	3400.996	839.0	1247.0	1090.0
Cluster-2.45672	1585.0	3646.0	3721.0	2691.0	4083.0	3551.0
Cluster-2.57526	986.0	2278.0	2116.0	1961.0	2554.0	2865.0
Cluster-3517.0	192.0	199.0	425.0	84.0	141.0	142.0
Cluster-2.8335	653.0	920.0	1750.0	571.777	820.695	590.091
Cluster-2.57237	12.0	16.0	10.0	12.0	3.0	3.0
Cluster-2.16627	20.105	51.813	37.612	27.05	16.097	17.925
Cluster-2.37751	1.0	6.0	5.0	139.0	235.0	212.0
Cluster-2.34874	875.612	3928.675	1201.819	2226.894	2900.914	3714.334
Cluster-2.48820	527.0	702.0	932.0	538.0	584.0	685.0
Cluster-2.55383	537.0	587.82	1015.68	457.0	631.0	522.0
Cluster-7460.1	101.0	225.0	189.0	150.0	176.0	213.0
Cluster-2.53859	362.0	577.0	905.0	394.0	485.0	628.0
Cluster-12686.0	67.0	141.0	149.0	59.0	118.0	87.0
Cluster-2.59491	181.0	348.0	374.0	123.0	114.0	515.0
Cluster-2.6130	2852.993	3764.0	7167.999	6546.988	7185.97	5622.0
Cluster-2.62115	82.0	206.0	215.0	134.0	143.0	143.0
Cluster-6787.0	90.0	222.0	131.0	346.0	389.0	547.0
Cluster-13039.0	172.0	271.0	504.0	234.0	245.0	283.0
Cluster-2.2891	0.0	0.0	25.0	1116.982	1071.91	867.966
Cluster-2.55506	447.0	461.0	782.0	1116.982	1071.91	867.966
Cluster-2.48526	22.0	54.0	129.0	347.0	319.0	499.782
Cluster-13030.0	91.0	100.0	180.0	139.0	106.0	121.0
Cluster-6274.2	135.0	256.0	253.0	149.0	195.0	171.0
Cluster-2.48016	157.0	177.0	449.0	225.0	431.0	221.0
Cluster-8436.0	60.0	134.0	207.0	151.896	371.325	605.213
Cluster-13042.1	44.055	68.0	87.635	95.0	103.0	96.0
Cluster-12301.0	276.0	404.0	662.0	494.0	592.0	728.0
Cluster-2.20655	586.0	1770.0	2043.0	337.532	850.026	937.538
Cluster-2.31523	209.025	393.076	524.031	243.0	265.0	357.0
Cluster-726.0	447.0	480.0	990.0	1342.0	1985.0	1172.0
Cluster-2.45039	1559.0	1922.0	5354.0	2673.0	1960.0	2837.0
Cluster-2.43032	339.0	531.0	818.932	538.0	621.0	595.0
Cluster-2.39953	1146.718	2054.333	3375.612	1813.0	2598.0	2457.0
Cluster-4874.0	103.0	366.0	348.0	111.0	148.0	147.0
Cluster-4903.0	10.0	15.0	34.0	100.003	116.001	104.0
Cluster-6725.2	10.0	101.315	59.179	527.0	355.0	94.0
Cluster-2.9852	212.0	271.0	378.0	145.0	264.0	149.0
Cluster-11728.0	155.0	290.0	374.0	290.0	364.0	350.0
Cluster-2.14606	20.0	84.0	40.0	423.84	493.414	792.729
Cluster-2.53199	33.0	126.0	49.0	30.0	70.0	56.0
Cluster-2.53271	1606.57	2577.677	2947.75	37.0	79.0	73.0
Cluster-2.7232	62.0	113.0	141.0	64.0	91.0	94.0
Cluster-2.52907	173.0	452.551	424.247	173.0	187.0	267.0
Cluster-2.31198	50.888	33.763	100.13	11.0	14.0	22.0
Cluster-7712.5	828.0	714.0	935.0	409.849	251.968	818.841
Cluster-2704.0	224.0	353.0	598.0	299.0	401.0	280.0
Cluster-2.57720	41.0	39.0	110.0	7.0	37.0	20.0
Cluster-2.52278	50.847	59.165	150.527	113.0	199.0	138.0
Cluster-2.56923	749.0	1351.0	1318.0	819.0	936.0	919.0
Cluster-2277.0	93.0	228.0	184.0	20.0	12.0	57.0
Cluster-2279.0	59.0	31.0	126.0	38.0	73.0	37.0
Cluster-2780.0	671.0	963.0	717.0	647.0	340.0	325.0
Cluster-6094.0	150.0	223.0	345.0	178.0	230.0	321.0
Cluster-5444.0	16.0	49.0	26.0	38.0	52.0	58.0
Cluster-2.17618	16.0	58.0	38.0	13.0	21.518	45.321
Cluster-2.34452	1117.427	1765.428	2803.43	573.988	1041.83	1436.322
Cluster-10894.0	79.0	224.0	161.0	58.0	44.0	109.0
Cluster-2.59366	169.0	133.0	347.855	81.0	60.0	45.0
Cluster-8223.0	125.0	390.0	308.0	2903.069	3904.851	3516.543
Cluster-4684.4	1463.0	2399.0	4127.0	1559.245	2046.58	1781.701
Cluster-2.3502	5.0	18.0	51.0	3319.0	7486.0	3642.0
Cluster-2.18105	382.038	589.484	1440.307	3319.0	7486.0	3642.0
Cluster-2.60217	24.0	55.0	76.0	34.0	35.0	13.0
Cluster-2.39600	3332.0	4141.0	8729.0	5346.0	7069.0	5309.0
Cluster-3570.0	195.0	301.0	430.0	166.0	212.0	224.0
Cluster-8248.0	39.0	79.0	83.0	54.0	59.0	78.0
Cluster-1376.9	229.0	195.0	234.0	23.0	11.0	5.0
Cluster-2.4196	279.0	309.0	676.0	283.0	345.0	403.0
Cluster-2.51887	665.0	593.0	1272.0	1090.0	1975.0	1016.0
Cluster-2.10139	58.364	138.0	138.589	60.0	88.0	86.0
Cluster-8214.0	33.0	48.0	110.0	200.0	142.0	182.0
Cluster-11900.3	63.0	221.063	182.865	5.0	9.756	10.0
Cluster-2.34986	202.878	279.512	451.0	269.0	413.0	470.0
Cluster-2.7353	319.0	563.0	776.0	672.0	1018.0	741.0
Cluster-2.17	237.0	65.0	208.0	195.0	255.0	239.0
Cluster-8077.0	11.0	42.0	36.0	604.0	456.0	628.0
Cluster-1042.0	126.0	259.0	395.0	280.0	397.0	268.0
Cluster-2.45346	476.0	908.0	1258.0	608.0	888.0	1036.0
Cluster-2311.0	280.0	394.0	603.0	310.0	431.0	329.0
Cluster-2.50833	21.884	24.84	56.309	22.04	28.0	42.0
Cluster-2.30628	1790.0	1839.0	3412.0	2150.0	2538.0	2415.0
Cluster-2.63551	453.0	666.0	1291.0	482.0	567.0	559.0
Cluster-7138.0	367.0	403.0	785.0	441.0	458.0	342.0
Cluster-2.35357	15.725	35.506	37.151	3.0	4.0	2.0
Cluster-2.45695	284.0	441.0	825.0	254.0	385.0	313.0
Cluster-2467.1	18.0	42.0	24.0	31.0	173.0	341.0
Cluster-2.35495	2744.684	3623.157	5718.122	5357.0	7165.0	5195.0
Cluster-2.32190	201.0	237.0	440.0	1167.0	1327.0	1287.0
Cluster-12293.0	32.0	216.0	77.0	53.0	60.0	239.0
Cluster-2.9432	54.0	110.0	156.0	156.3	124.0	258.0
Cluster-2.53972	478.0	18.0	302.929	758.0	22.0	855.0
Cluster-2.27826	312.0	656.0	1032.0	410.0	307.0	451.0
Cluster-2.6315	37.0	111.0	76.0	70.0	123.294	104.0
Cluster-2.40385	6991.0	4824.0	13190.96	3448.419	4660.993	2784.0
Cluster-2.21106	63.0	18.0	57.0	106.0	100.0	125.818
Cluster-2.59341	690.0	979.0	1431.0	895.0	1411.0	825.0
Cluster-2.13053	592.0	1665.0	1710.0	1702.0	1848.997	3463.0
Cluster-6155.0	732.0	977.0	1999.0	374.0	415.0	422.0
Cluster-2.18197	50.871	83.819	61.121	40.0	46.0	36.0
Cluster-2756.0	213.0	250.0	590.0	205.0	242.0	235.0
Cluster-2.268	1059.0	1762.0	2767.0	539.0	965.0	659.0
Cluster-7383.1	313.0	330.0	702.0	224.0	188.0	250.0
Cluster-9225.0	406.0	457.0	512.0	105.0	195.0	148.0
Cluster-2.7995	112.0	199.0	310.0	322.169	247.242	692.758
Cluster-2.1911	355.0	455.0	984.0	248.0	239.0	207.0
Cluster-2.61016	46.0	98.35	163.0	178.342	181.441	158.517
Cluster-6861.0	107.0	231.0	229.0	97.0	105.0	142.0
Cluster-10123.0	105.0	96.0	252.0	238.0	316.0	230.0
Cluster-2434.0	35.0	103.0	101.0	59.0	44.0	78.0
Cluster-2.34268	11.469	14.843	41.033	113.0	99.0	222.0
Cluster-8573.0	30.0	71.0	83.0	46.0	103.0	90.0
Cluster-2.45312	2654.0	6113.0	5312.964	3571.0	3972.0	4963.0
Cluster-2.50965	1259.0	1840.0	2569.0	1134.0	1670.0	1269.0
Cluster-10857.0	30.0	71.0	65.0	64.0	94.0	134.0
Cluster-3735.0	159.0	223.0	358.0	192.0	219.0	220.0
Cluster-2.46553	24.0	18.0	26.0	16.034	23.0	18.0
Cluster-2.59008	61.0	174.0	169.0	134.158	131.039	138.948
Cluster-2.17246	204.0	286.0	481.0	184.0	300.0	258.0
Cluster-2.51919	210.0	394.0	372.0	98.404	136.106	133.845
Cluster-2.33004	558.0	505.0	1172.0	929.0	930.0	687.0
Cluster-2.17211	660.456	1062.468	1455.065	1091.0	1378.0	1502.0
Cluster-2.25160	5.511	15.976	17.783	15.0	9.0	15.0
Cluster-2.50520	572.0	597.0	990.0	549.934	675.0	721.988
Cluster-2.43073	25.0	51.0	107.0	34.0	33.0	29.0
Cluster-2.63278	141.0	270.0	297.0	170.0	258.0	175.0
Cluster-2.58139	767.0	1008.0	1948.0	1514.0	2001.0	1792.0
Cluster-2.10151	137.0	386.0	350.0	210.0	300.0	338.0
Cluster-2.35500	1084.088	1726.243	2746.52	250.0	445.0	324.0
